
> land-property-asset-management-frontend@1.0.0 lint
> eslint src --ext .ts,.tsx --format=compact

D:\ccode\zcgl\frontend\src\components\Asset\AssetImport.tsx: line 188, col 48, Warning - Unsafe member access .success on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetImport.tsx: line 192, col 7, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\components\Asset\AssetImport.tsx: line 195, col 7, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\components\Asset\AssetImport.tsx: line 197, col 13, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetImport.tsx: line 197, col 27, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetImport.tsx: line 201, col 18, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetImport.tsx: line 208, col 32, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetImport.tsx: line 208, col 44, Warning - Unsafe member access .errors on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetImport.tsx: line 281, col 81, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetImport.tsx: line 387, col 23, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetImport.tsx: line 456, col 20, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 51, col 15, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 51, col 29, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 54, col 13, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 60, col 32, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 60, col 32, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 60, col 55, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 89, col 41, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 107, col 13, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 121, col 32, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 121, col 32, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 121, col 55, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 132, col 41, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 218, col 13, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 223, col 13, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 223, col 37, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 250, col 21, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 250, col 53, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 420, col 18, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 421, col 19, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 422, col 16, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList.tsx: line 429, col 17, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 77, col 13, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 77, col 27, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 80, col 11, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 86, col 30, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 86, col 30, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 86, col 53, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 115, col 39, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 133, col 11, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 147, col 30, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 147, col 30, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 147, col 53, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 158, col 39, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 244, col 11, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 249, col 11, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 249, col 35, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 276, col 19, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 276, col 51, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 369, col 21, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 400, col 18, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 401, col 19, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\AssetTable.tsx: line 402, col 16, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 78, col 13, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 78, col 27, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 81, col 11, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 87, col 25, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 87, col 25, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 88, col 12, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 122, col 23, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 136, col 23, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 236, col 11, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 240, col 11, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 240, col 35, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 265, col 19, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 266, col 10, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 415, col 22, Warning - Unexpected value in conditional. A boolean expression is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 417, col 25, Warning - Unexpected value in conditional. A boolean expression is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 418, col 29, Warning - Unexpected value in conditional. A boolean expression is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 462, col 20, Warning - Unexpected value in conditional. A boolean expression is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 464, col 23, Warning - Unexpected value in conditional. A boolean expression is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 465, col 27, Warning - Unexpected value in conditional. A boolean expression is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 516, col 20, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 517, col 21, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetList\VirtualTable.tsx: line 518, col 18, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 84, col 13, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 98, col 13, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 120, col 9, Warning - Unexpected object value in conditional. The condition is always true. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 127, col 11, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 130, col 9, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 130, col 16, Warning - Unsafe member access .dateRange on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 131, col 7, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 131, col 14, Warning - Unsafe member access .created_start on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 131, col 30, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 131, col 37, Warning - Unsafe member access .dateRange on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 132, col 7, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 132, col 14, Warning - Unsafe member access .created_end on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 132, col 28, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 132, col 35, Warning - Unsafe member access .dateRange on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 133, col 21, Warning - Unsafe member access .dateRange on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 137, col 9, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 137, col 16, Warning - Unsafe member access .areaRange on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 138, col 7, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 138, col 14, Warning - Unsafe member access .area_min on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 138, col 32, Warning - Unsafe member access .areaRange on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 139, col 7, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 139, col 14, Warning - Unsafe member access .area_max on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 139, col 32, Warning - Unsafe member access .areaRange on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 140, col 21, Warning - Unsafe member access .areaRange on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 144, col 11, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 146, col 13, Warning - Unsafe member access [key] on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 148, col 7, Warning - Unsafe return of a value of type `any`. (@typescript-eslint/no-unsafe-return)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 163, col 11, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 183, col 7, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 216, col 9, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 430, col 39, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearch.tsx: line 443, col 53, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 2, col 10, Error - 'Card' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 33, col 42, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 38, col 32, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 102, col 22, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 116, col 22, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 121, col 22, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 126, col 22, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 131, col 22, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 140, col 19, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 140, col 47, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 140, col 69, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 143, col 24, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 148, col 24, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 153, col 24, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 163, col 18, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 174, col 22, Warning - Unexpected nullable boolean value in conditional. Please handle the nullish case explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 177, col 22, Warning - Unexpected nullable boolean value in conditional. Please handle the nullish case explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 180, col 22, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\AssetSearchResult.tsx: line 187, col 18, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Asset\__tests__\AssetSearch.test.tsx: line 550, col 39, Error - Parsing error: Property assignment expected.
D:\ccode\zcgl\frontend\src\components\Auth\AuthGuard.tsx: line 48, col 7, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Auth\AuthGuard.tsx: line 89, col 16, Warning - Unexpected nullable boolean value in conditional. Please handle the nullish case explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Auth\__tests__\AuthGuard.test.tsx: line 100, col 67, Error - Parsing error: ':' expected.
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 111, col 9, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 111, col 21, Warning - Unsafe member access .type on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 112, col 19, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 112, col 25, Warning - Unsafe member access .value on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 182, col 23, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 182, col 29, Warning - Unsafe member access .total_area on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 187, col 21, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 187, col 27, Warning - Unsafe member access .occupancy_rate on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 191, col 15, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 191, col 30, Warning - Unsafe member access [0] on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 192, col 14, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 195, col 71, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 195, col 77, Warning - Unsafe member access .full_name on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 195, col 96, Warning - Unsafe member access .entity on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 196, col 24, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 196, col 30, Warning - Unsafe member access .total_area on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 197, col 24, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\Charts\AreaStatisticsChart.tsx: line 197, col 30, Warning - Unsafe member access .occupancy_rate on an `any` value. (@typescript-eslint/no-unsafe-member-access)
